-0.917,-0.92,1
-0.859994,-0.866893,1.03532
-0.793354,-0.80481,1.07661
-0.726715,-0.742727,1.1179
-0.660075,-0.680644,1.15919
-0.56411,-0.698983,1.18051
-0.486352,-0.650282,1.22028
-0.408594,-0.601582,1.26006
-0.330837,-0.552882,1.29983
-0.253079,-0.504182,1.33961
-0.171858,-0.477759,1.2876
-0.0768816,-0.44963,1.30132
0.00639074,-0.403007,1.33119
0.0826241,-0.375836,1.27245
0.148308,-0.302126,1.28834
0.212257,-0.225671,1.29641
0.283053,-0.182396,1.2406
0.222387,-0.105972,1.21871
0.165837,-0.0298185,1.18704
0.105373,-0.017229,1.10839
0.149369,0.0579922,1.05934
-0.8,0.8,1
217
