-1.25,-1.5,-0.35
-1.25,-1.5,0.75
-0.5,-1.5,0.75
-0.5,-1.5,-0.35
-1.25,-0.3,-0.35
-1.25,-0.3,0.75
-0.5,-0.3,0.75
-0.5,-0.3,-0.35
-1.35,0.46,-0.35
-1.35,0.46,0.65
-0.45,0.46,0.65
-0.45,0.46,-0.35
-1.35,1.56,-0.35
-1.35,1.56,0.65
-0.45,1.56,0.65
-0.45,1.56,-0.35
-1.4,-0.65,-0.35
-1.4,-0.65,3.15
0.25,-0.65,3.15
0.25,-0.65,-0.35
-1.4,0.65,-0.35
-1.4,0.65,3.15
0.25,0.65,3.15
0.25,0.65,-0.35
