0.0904336,0.00565753,0.8,-0.961725,1.22328,0.865082,-0.911484,1.22643,1.37604,22,0.000280087
0.123865,0.0313391,0.8,-0.980298,1.20902,0.561882,-0.911484,1.22643,1.37604,22,0.00275116
0.123865,0.0313391,0.8,-0.980298,1.20902,0.561882,-0.911484,1.22643,1.37604,22,0.011437
0.123865,0.0313391,0.8,-0.980298,1.20902,0.561882,-0.911484,1.22643,1.37604,22,0.0218067
0.123865,0.0313391,0.8,-0.980298,1.20902,0.561882,-0.911484,1.22643,1.37604,22,0.0324747
0.123865,0.0313391,0.8,-0.980298,1.20902,0.561882,-0.911484,1.22643,1.37604,22,0.0430281
0.123865,0.0313391,0.8,-0.980298,1.20902,0.561882,-0.911484,1.22643,1.37604,22,0.0534757
-0.107636,0.0403958,0.8,-0.851686,1.20399,0.725591,-0.911484,1.22643,1.37604,22,0.0639916
-0.114109,0.0401707,0.8,-0.84809,1.20411,0.732869,-0.911484,1.22643,1.37604,22,0.0744904
-0.120417,0.040022,0.8,-0.844585,1.20419,0.740226,-0.911484,1.22643,1.37604,22,0.0850518
-0.126968,0.0397995,0.8,-0.840946,1.20432,0.747729,-0.911484,1.22643,1.37604,22,0.0960815
-0.133573,0.0396812,0.8,-0.837277,1.20438,0.755271,-0.911484,1.22643,1.37604,22,0.106035
-0.146486,0.03931,0.8,-0.830103,1.20459,0.770761,-0.911484,1.22643,1.37604,22,0.116567
-0.153046,0.0391246,0.8,-0.826458,1.20469,0.778439,-0.911484,1.22643,1.37604,22,0.127176
-0.159379,0.0389798,0.8,-0.82294,1.20477,0.78638,-0.911484,1.22643,1.37604,22,0.137593
-0.16597,0.0386815,0.8,-0.819278,1.20494,0.794275,-0.911484,1.22643,1.37604,22,0.14822
-0.1725,0.0385339,0.8,-0.815651,1.20502,0.802187,-0.911484,1.22643,1.37604,22,0.158689
-0.178806,0.0383249,0.8,-0.812147,1.20514,0.810205,-0.911484,1.22643,1.37604,22,0.16919
-0.185314,0.038155,0.8,-0.808531,1.20523,0.818279,-0.911484,1.22643,1.37604,22,0.179687
-0.191806,0.0379528,0.8,-0.804925,1.20534,0.82631,-0.911484,1.22643,1.37604,22,0.190309
-0.198009,0.0376698,0.8,-0.801479,1.2055,0.83447,-0.911484,1.22643,1.37604,22,0.200841
-0.204443,0.0374872,0.8,-0.797904,1.2056,0.842636,-0.911484,1.22643,1.37604,22,0.211375
-0.210826,0.036998,0.8,-0.794358,1.20587,0.850738,-0.911484,1.22643,1.37604,22,0.22192
-0.21695,0.0369287,0.8,-0.790956,1.20591,0.85904,-0.911484,1.22643,1.37604,22,0.232231
-0.223317,0.0366265,0.8,-0.787419,1.20608,0.867209,-0.911484,1.22643,1.37604,22,0.242763
-0.229544,0.0363978,0.8,-0.783959,1.20621,0.875519,-0.911484,1.22643,1.37604,22,0.25335
-0.23566,0.0361306,0.8,-0.780562,1.20635,0.883805,-0.911484,1.22643,1.37604,22,0.263807
-0.241888,0.0358601,0.8,-0.777102,1.20651,0.89209,-0.911484,1.22643,1.37604,22,0.27435
-0.247956,0.0356318,0.8,-0.773731,1.20663,0.900392,-0.911484,1.22643,1.37604,22,0.284886
-0.254038,0.0352921,0.8,-0.770352,1.20682,0.908714,-0.911484,1.22643,1.37604,22,0.295552
-0.265912,0.0346237,0.8,-0.763755,1.20719,0.925477,-0.911484,1.22643,1.37604,22,0.306048
-0.271964,0.03436,0.796087,-0.760393,1.20734,0.933771,-0.911484,1.22643,1.37604,22,0.316529
-0.277873,0.0341636,0.781113,-0.75711,1.20745,0.942091,-0.911484,1.22643,1.37604,22,0.327132
-0.283794,0.0339381,0.766192,-0.753821,1.20757,0.95038,-0.911484,1.22643,1.37604,22,0.337676
-0.289647,0.033607,0.751033,-0.750569,1.20776,0.958802,-0.911484,1.22643,1.37604,22,0.348159
-0.295217,0.0332454,0.736007,-0.747474,1.20796,0.96715,-0.911484,1.22643,1.37604,22,0.35872
-0.300968,0.0329259,0.721065,-0.744279,1.20814,0.975451,-0.911484,1.22643,1.37604,22,0.369269
-0.306642,0.0326886,0.706141,-0.741127,1.20827,0.983742,-0.911484,1.22643,1.37604,22,0.379806
-0.31236,0.0325453,0.691263,-0.73795,1.20835,0.992007,-0.911484,1.22643,1.37604,22,0.390262
-0.317791,0.0321131,0.676158,-0.734933,1.20859,1.0004,-0.911484,1.22643,1.37604,22,0.400772
-0.323258,0.0317951,0.661325,-0.731896,1.20876,1.00864,-0.911484,1.22643,1.37604,22,0.411289
-0.328796,0.0314821,0.64644,-0.728819,1.20894,1.01691,-0.911484,1.22643,1.37604,22,0.421798
-0.334208,0.031228,0.631731,-0.725813,1.20908,1.02508,-0.911484,1.22643,1.37604,22,0.432471
-0.339751,0.0308855,0.617122,-0.722733,1.20927,1.0332,-0.911484,1.22643,1.37604,22,0.442953
-0.345014,0.0306216,0.602259,-0.71981,1.20942,1.04145,-0.911484,1.22643,1.37604,22,0.453419
-0.35025,0.0302948,0.587651,-0.716901,1.2096,1.04957,-0.911484,1.22643,1.37604,22,0.464106
-0.356485,0.0301852,0.574267,-0.713437,1.20966,1.057,-0.911484,1.22643,1.37604,22,0.474572
-0.360753,0.0298485,0.558522,-0.711065,1.20984,1.06575,-0.911484,1.22643,1.37604,22,0.485062
-0.371931,0.029415,0.530865,-0.704855,1.21009,1.08112,-0.911484,1.22643,1.37604,22,0.495486
-0.371931,0.029415,0.530865,-0.704855,1.21009,1.08112,-0.911484,1.22643,1.37604,22,0.506071
-0.382057,0.0289848,0.502509,-0.69923,1.21032,1.09687,-0.911484,1.22643,1.37604,22,0.51666
-0.386973,0.0286754,0.488179,-0.696499,1.2105,1.10483,-0.911484,1.22643,1.37604,22,0.527142
-0.392958,0.0286913,0.475722,-0.693174,1.21049,1.11175,-0.911484,1.22643,1.37604,22,0.537636
-0.397803,0.0284484,0.461796,-0.690482,1.21062,1.11949,-0.911484,1.22643,1.37604,22,0.548227
-0.401756,0.0277615,0.44661,-0.688286,1.211,1.12793,-0.911484,1.22643,1.37604,22,0.558732
-0.407362,0.0279201,0.434241,-0.685172,1.21092,1.1348,-0.911484,1.22643,1.37604,22,0.569268
-0.413348,0.0278411,0.421995,-0.681846,1.21096,1.1416,-0.911484,1.22643,1.37604,22,0.579782
-0.419055,0.0280154,0.409988,-0.678675,1.21086,1.14827,-0.911484,1.22643,1.37604,22,0.590264
-0.421893,0.0272332,0.393931,-0.677099,1.2113,1.15719,-0.911484,1.22643,1.37604,22,0.6008
-0.428438,0.0275903,0.383389,-0.673463,1.2111,1.16305,-0.911484,1.22643,1.37604,22,0.611749
-0.43304,0.0272813,0.370258,-0.670906,1.21127,1.17034,-0.911484,1.22643,1.37604,22,0.621899
-0.437734,0.0271229,0.35736,-0.668298,1.21136,1.17751,-0.911484,1.22643,1.37604,22,0.632436
-0.441981,0.0267603,0.344493,-0.665939,1.21156,1.18466,-0.911484,1.22643,1.37604,22,0.643013
-0.446377,0.0265142,0.331784,-0.663496,1.2117,1.19172,-0.911484,1.22643,1.37604,22,0.653451
-0.450655,0.0262455,0.319178,-0.66112,1.21185,1.19872,-0.911484,1.22643,1.37604,22,0.664067
-0.45482,0.0260951,0.306853,-0.658806,1.21193,1.20557,-0.911484,1.22643,1.37604,22,0.674531
-0.458653,0.0257702,0.294456,-0.656676,1.21211,1.21246,-0.911484,1.22643,1.37604,22,0.68506
-0.466407,0.0252188,0.270404,-0.652369,1.21242,1.22582,-0.911484,1.22643,1.37604,22,0.695516
-0.470114,0.0250377,0.258719,-0.650309,1.21252,1.23231,-0.911484,1.22643,1.37604,22,0.706132
-0.473509,0.0247836,0.247136,-0.648423,1.21266,1.23874,-0.911484,1.22643,1.37604,22,0.716633
-0.476944,0.0244864,0.235663,-0.646515,1.21282,1.24512,-0.911484,1.22643,1.37604,22,0.727112
-0.480286,0.0243032,0.224396,-0.644658,1.21293,1.25138,-0.911484,1.22643,1.37604,22,0.737706
-0.48364,0.0240777,0.213378,-0.642795,1.21305,1.2575,-0.911484,1.22643,1.37604,22,0.748175
-0.486667,0.023789,0.202494,-0.641113,1.21321,1.26355,-0.911484,1.22643,1.37604,22,0.758701
-0.489616,0.0233841,0.191706,-0.639475,1.21344,1.26954,-0.911484,1.22643,1.37604,22,0.769282
-0.492474,0.023147,0.181314,-0.637887,1.21357,1.27531,-0.911484,1.22643,1.37604,22,0.779854
-0.495402,0.0229516,0.171139,-0.63626,1.21368,1.28097,-0.911484,1.22643,1.37604,22,0.790277
-0.497976,0.022534,0.160909,-0.634831,1.21391,1.28665,-0.911484,1.22643,1.37604,22,0.800804
-0.500431,0.0222735,0.15097,-0.633466,1.21405,1.29217,-0.911484,1.22643,1.37604,22,0.811319
-0.503001,0.0219769,0.141291,-0.632039,1.21422,1.29755,-0.911484,1.22643,1.37604,22,0.821888
-0.505316,0.0217154,0.131818,-0.630753,1.21436,1.30281,-0.911484,1.22643,1.37604,22,0.832437
-0.507498,0.0214648,0.122393,-0.629541,1.2145,1.30805,-0.911484,1.22643,1.37604,22,0.842872
-0.509393,0.0209463,0.113106,-0.628488,1.21479,1.31321,-0.911484,1.22643,1.37604,22,0.853478
-0.511314,0.020571,0.104204,-0.62742,1.215,1.31815,-0.911484,1.22643,1.37604,22,0.864017
-0.513137,0.0202337,0.095538,-0.626408,1.21519,1.32297,-0.911484,1.22643,1.37604,22,0.874479
-0.514721,0.0197044,0.0868829,-0.625528,1.21548,1.32777,-0.911484,1.22643,1.37604,22,0.885042
-0.516196,0.0194428,0.078488,-0.624708,1.21563,1.33244,-0.911484,1.22643,1.37604,22,0.895717
-0.518355,0.0184538,0.0620838,-0.623509,1.21618,1.34155,-0.911484,1.22643,1.37604,22,0.90594
-0.519355,0.0179187,0.0542412,-0.622953,1.21647,1.34591,-0.911484,1.22643,1.37604,22,0.916473
-0.52033,0.0175777,0.0466815,-0.622412,1.21666,1.35011,-0.911484,1.22643,1.37604,22,0.927218
-0.52087,0.0170571,0.0390808,-0.622112,1.21695,1.35433,-0.911484,1.22643,1.37604,22,0.937487
-0.521399,0.0166522,0.0317626,-0.621818,1.21718,1.3584,-0.911484,1.22643,1.37604,22,0.948006
-0.521789,0.0162053,0.0247689,-0.621601,1.21742,1.36228,-0.911484,1.22643,1.37604,22,0.958561
